Employee_ID,Name,Gender,Age,Location,Education,Total_Experience,Department,Designation,Manager_ID,Joining_Date,Performance_Rating,Avg_Work_Hours,Project_Workload,Remote_Work_Days_Monthly,Monthly_Salary,Market_Salary_Ratio,Salary_Change_%,Bonus_Last_Year,Job_Satisfaction_Score,Manager_Rating,Internal_Job_Applications,Days_Since_Last_Promotion,Leaves_Taken_Last_Year,Commute_Distance_KM,Team_Size,Intent_To_Stay_12Months,Engagement_Survey_Score,Meeting_Participation_Score,Time_Since_Last_Promotion_Months,Training_Completion_Rate,Status,Resignation_Date,Last_Working_Day,Lead_Time,Notice_Period_Type,Tenure_Years,Experience_Tenure_Ratio,Salary_Satisfaction,Work_Life_Balance
EMP_2185,Jennifer Anderson,Male,24,Mumbai,Bachelor,0,Marketing,Marketing Manager,EMP_0005,2022-10-25,3.7,45.1,High,1,45763,1.11,10.0,1,1.0,6.6,0,814,18,7.0,17,9.1,7.6,9.6,45,0.62,Active,,,0.0,Unknown,2.8,0.0,1.11,Average
EMP_2186,Joseph Collins,Male,48,Mumbai,Master,26,Sales,Sales Executive,EMP_0008,2019-02-14,4.3,35.1,Medium,2,68700,0.99,2.3,1,7.0,8.6,0,1074,14,3.6,13,6.8,6.6,4.3,32,1.0,Active,,,0.0,Unknown,6.4,4.0,6.93,Good
EMP_2187,Grace Williams,Female,48,Delhi,Bachelor,26,Operations,Process Manager,EMP_0004,2024-05-22,3.4,45.7,Medium,4,93985,1.07,15.6,0,6.3,6.8,0,461,13,6.4,8,7.2,4.3,3.6,32,0.76,Active,,,0.0,Unknown,1.2,20.0,6.74,Average
EMP_2188,Jason Casey,Female,47,Chennai,Master,26,Sales,Regional Manager,EMP_0003,2018-07-16,2.2,37.5,Low,0,197908,0.97,6.5,1,7.8,10.0,0,147,11,19.2,18,9.4,8.4,8.2,35,1.0,Active,,,0.0,Unknown,7.0,3.66,7.57,Good
EMP_2189,Kaitlin Newman,Male,40,Delhi,Bachelor,16,HR,Recruiter,EMP_0002,2020-10-11,3.3,54.7,Medium,2,55617,0.84,5.3,0,7.8,6.8,0,1033,14,5.4,15,8.5,8.5,8.2,22,0.98,Active,,,0.0,Unknown,4.8,3.27,6.55,Poor
EMP_2190,Joe Bailey,Female,23,Delhi,Master,0,Engineering,Tech Lead,EMP_0008,2022-10-04,2.3,52.1,Medium,1,126146,0.86,4.8,0,3.8,5.9,0,156,13,10.4,8,8.091830413319823,4.612343335592299,3.722241990127118,46,0.7525402284387436,Resigned,2023-12-08,2024-02-05,59.0,Senior,2.8,0.0,3.27,Poor
EMP_2191,Susan King,Male,36,Mumbai,Master,15,HR,HR Manager,EMP_0001,2021-12-07,2.9,49.1,Medium,3,63739,0.83,2.9,1,6.012918875437073,2.2,1,1026,17,6.7,5,5.8,5.084079461620659,7.403133251131837,6,0.9,Resigned,2025-06-10,2025-09-02,84.0,Executive,3.6,4.05,4.99,Average
EMP_2192,Crystal Norton,Male,54,Hyderabad,Master,33,Marketing,Marketing Executive,EMP_0003,2018-09-30,3.2,54.2,Medium,1,45872,1.02,4.1,0,9.3,6.6,0,574,13,8.1,13,5.6,4.1,8.3,50,0.56,Active,,,0.0,Unknown,6.8,4.78,9.49,Poor
EMP_2193,Xavier Griffin,Female,26,Bangalore,Bachelor,4,Marketing,Brand Manager,EMP_0003,2021-01-19,2.8,52.4,High,0,96591,0.97,7.5,1,1.8,8.0,0,747,8,7.0,7,9.6,5.0,6.4,32,0.64,Active,,,0.0,Unknown,4.5,0.87,1.75,Poor
EMP_2194,Gary Shah,Female,28,Bangalore,Master,7,Engineering,Software Engineer,EMP_0009,2019-10-29,4.0,54.4,Medium,4,58659,1.21,10.8,0,6.367752415628516,8.5,0,626,19,8.3,15,1.0,2.667178966232935,9.3,18,0.79,Resigned,2024-03-06,2024-03-14,8.0,Professional,5.7,1.21,7.7,Poor
EMP_2195,Rebecca Lambert,Male,54,Mumbai,Bachelor,32,Marketing,Content Manager,EMP_0009,2020-06-15,3.1,46.7,Medium,1,66972,1.14,5.5,0,6.5,5.9,1,969,12,4.2,16,6.9,7.2,7.3,30,0.93,Active,,,0.0,Unknown,5.1,6.15,7.41,Average
EMP_2196,April Harding,Female,30,Delhi,Bachelor,6,Finance,Finance Manager,EMP_0004,2021-01-18,4.0,46.2,Medium,4,151952,1.04,2.5,1,6.4,8.5,0,533,19,6.7,12,6.4,5.5,8.1,9,0.94,Active,,,0.0,Unknown,4.5,1.3,6.66,Average
EMP_2197,Matthew Gibson,Female,51,Mumbai,Bachelor,29,Engineering,Senior Engineer,EMP_0004,2021-10-17,2.1,35.0,Medium,4,102078,0.83,5.6,0,3.4490821015379303,5.129404151005128,0,982,16,8.9,16,6.384979402836959,5.947652046478264,8.134288828271744,36,0.8746547127173917,Resigned,2025-05-18,2025-07-29,72.0,Senior,3.8,7.44,2.86,Good
EMP_2198,Patricia Hopkins,Male,41,Chennai,Bachelor,19,Marketing,Marketing Executive,EMP_0003,2024-12-17,2.0,46.9,Low,0,46262,1.1,4.7,0,4.5,7.4,1,147,21,8.1,17,6.1,7.4,6.3,41,0.71,Active,,,0.0,Unknown,0.6,27.14,4.95,Average
EMP_2199,Diana Lynn,Male,27,Pune,PhD,7,HR,HR Manager,EMP_0008,2018-09-18,2.6,53.6,High,1,63665,1.05,6.7,1,3.499555345181991,7.3,0,147,9,5.5,9,3.024190657475514,6.783995258661289,7.519609202371548,23,0.25,Resigned,2023-10-28,2024-01-16,80.0,Executive,6.9,1.0,3.67,Poor
EMP_2200,Angel Cooper DVM,Male,36,Chennai,Bachelor,14,HR,HR Director,EMP_0009,2021-10-21,4.4,38.0,High,4,49819,1.07,4.3,0,6.3,5.6,0,1079,12,1.6,13,6.6,7.7,6.2,29,1.0,Active,,,0.0,Unknown,3.8,3.59,6.74,Good
EMP_2201,Shane Wolfe,Female,49,Bangalore,Bachelor,25,Operations,Operations Manager,EMP_0003,2022-12-15,3.5,54.6,Medium,2,52660,0.88,14.6,0,5.59011338276385,6.8,1,621,17,4.1,14,4.510795958460187,4.085249169926208,3.82992109680582,31,0.4936342746994167,Resigned,2024-10-08,2025-01-16,100.0,Executive,2.6,9.26,4.92,Poor
EMP_2202,Jacqueline Holland DDS,Female,42,Chennai,Bachelor,21,Sales,Regional Manager,EMP_0008,2025-07-04,3.6,46.3,Medium,1,160896,0.99,5.5,1,3.4,9.2,0,826,18,6.1,13,7.4,7.2,5.3,25,0.8,Active,,,0.0,Unknown,0.1,105.0,3.37,Average
EMP_2203,Rebecca Fisher,Male,46,Mumbai,Bachelor,26,Operations,VP Operations,EMP_0003,2022-11-20,3.5,42.6,High,3,185249,1.02,11.5,0,7.8,6.0,2,147,16,18.2,11,6.5,8.2,7.0,29,0.31,Active,,,0.0,Unknown,2.7,9.29,7.96,Good
EMP_2204,Jeff Moss,Male,26,Mumbai,Bachelor,5,HR,Recruiter,EMP_0008,2022-11-18,3.3,46.5,Medium,1,50465,0.8,0.8,0,3.307515363337754,2.60784865186246,0,1144,11,5.6,19,3.877571859308018,7.2,4.768365394554454,8,0.65,Resigned,2025-04-23,2025-05-05,12.0,Standard,2.7,1.79,2.65,Average
EMP_2205,Mark Beck,Female,55,Chennai,Bachelor,34,Marketing,Content Manager,EMP_0008,2022-03-20,3.8,41.8,Low,4,67254,0.97,0.9,1,5.1,7.4,0,217,21,19.2,9,9.1,4.4,7.2,29,0.79,Active,,,0.0,Unknown,3.4,9.71,4.95,Good
EMP_2206,Caitlin Farrell,Female,43,Bangalore,Master,20,Engineering,Tech Lead,EMP_0001,2020-06-06,3.7,52.6,Medium,4,133424,0.95,3.0,0,4.0,6.6,1,652,21,15.8,17,6.6,10.0,5.9,13,0.83,Active,,,0.0,Unknown,5.1,3.85,3.8,Poor
EMP_2207,Charlene Smith,Male,26,Chennai,Master,4,HR,HR Executive,EMP_0007,2020-05-11,3.3,46.9,Low,2,51108,0.99,2.8,1,7.5,4.324888131072708,0,635,20,3.7,9,2.1614210552471524,2.055985881820462,4.16468935035427,21,0.437555969720765,Resigned,2023-12-30,2024-01-21,22.0,Standard,5.2,0.75,7.42,Average
EMP_2208,Cassie Shea,Male,55,Delhi,Master,35,Engineering,Tech Lead,EMP_0004,2025-03-14,3.0,45.7,Low,2,130917,0.96,2.1,1,9.169462499360984,6.239015721214691,0,1055,19,16.7,8,5.090352738190786,2.454277213056272,4.0904620217604535,20,0.908991560391212,Resigned,2023-08-16,2023-10-27,72.0,Senior,0.4,70.0,8.8,Average
EMP_2209,Laura Mcknight,Female,22,Delhi,Bachelor,2,Operations,VP Operations,EMP_0002,2022-09-16,4.4,49.3,Medium,0,184207,0.92,9.8,1,6.0,7.7,0,654,20,6.0,12,6.6,8.0,6.1,35,0.45,Active,,,0.0,Unknown,2.9,0.67,5.52,Average
EMP_2210,John Wilson,Male,22,Chennai,Master,0,Operations,Operations Executive,EMP_0009,2019-12-09,3.0,35.0,Medium,4,54738,1.07,9.3,1,8.5,6.4,1,1102,13,1.4,8,7.3,4.0,9.4,23,1.0,Active,,,0.0,Unknown,5.6,0.0,9.1,Good
EMP_2211,Lee Collins,Male,40,Bangalore,Bachelor,16,HR,HR Director,EMP_0007,2021-03-06,3.4,47.0,Medium,3,51907,1.0,7.6,0,6.647473314100882,8.3,1,981,17,1.8,14,8.134595076485367,8.2,5.98406994132257,28,0.9350109283316514,Resigned,2025-05-10,2025-07-24,75.0,Executive,4.4,3.56,6.65,Average
EMP_2212,Erin Meyer,Male,33,Delhi,PhD,11,Engineering,Tech Lead,EMP_0007,2023-05-14,4.6,47.7,Medium,3,164887,0.95,1.1,1,2.4134017413060342,7.1,0,261,13,2.1,9,7.35559564322619,2.923377755641178,6.601175577254273,55,0.68,Resigned,2024-03-17,2024-06-03,78.0,Senior,2.2,4.78,2.29,Average
EMP_2213,Mrs. Linda Meyers MD,Female,49,Mumbai,PhD,25,Sales,Regional Manager,EMP_0010,2021-02-01,3.9,40.0,Low,1,188146,1.0,15.4,0,8.2,7.6,0,390,13,7.2,12,4.9,7.4,8.4,39,1.0,Active,,,0.0,Unknown,4.5,5.43,8.2,Good
EMP_2214,Laura Norman,Male,47,Mumbai,Master,25,Operations,Operations Executive,EMP_0003,2022-07-04,3.8,40.0,Medium,3,51881,0.94,-2.2,1,6.5,7.8,1,459,8,5.1,6,6.7,8.6,8.7,20,1.0,Active,,,0.0,Unknown,3.1,7.81,6.11,Good
EMP_2215,Erin Reid,Female,35,Mumbai,Bachelor,14,Sales,Sales Manager,EMP_0003,2020-05-25,4.3,48.0,Medium,3,53857,0.94,5.9,0,7.9,4.0,1,1142,13,18.0,9,8.2,7.3,5.1,16,0.31,Active,,,0.0,Unknown,5.2,2.64,7.43,Average
EMP_2216,Jeffrey Nelson,Male,56,Bangalore,Bachelor,32,HR,HR Manager,EMP_0005,2022-06-09,3.7,45.4,Medium,0,64799,1.01,4.0,1,7.3,7.2,0,147,13,4.8,14,4.7,7.7,6.2,17,0.78,Active,,,0.0,Unknown,3.1,10.0,7.37,Average
EMP_2217,Anne Deleon,Female,31,Chennai,Bachelor,9,Sales,Sales Executive,EMP_0001,2019-01-09,3.6,50.2,High,0,66887,0.94,8.0,1,2.8088004392138024,3.495396102132732,1,982,12,2.6,8,3.730388513165648,3.344486253182995,5.145363466435376,18,0.77,Resigned,2025-02-01,2025-02-15,14.0,Standard,6.5,1.36,2.64,Poor
EMP_2218,Ashlee Ramirez,Male,43,Delhi,Bachelor,21,Finance,Senior Analyst,EMP_0005,2023-09-21,4.4,35.0,Medium,4,94458,0.95,9.3,1,9.8,6.0,0,733,19,7.7,16,6.1,2.8,8.8,20,0.72,Active,,,0.0,Unknown,1.8,11.05,9.31,Good
EMP_2219,Nicole Myers,Female,30,Pune,Master,9,Finance,CFO,EMP_0001,2019-12-15,4.0,35.0,Medium,3,257312,1.03,11.3,1,2.3,9.6,0,434,20,7.2,14,8.4,4.9,6.2,10,0.65,Active,,,0.0,Unknown,5.6,1.58,2.37,Good
EMP_2220,Kendra Nguyen,Male,31,Delhi,Bachelor,7,Operations,VP Operations,EMP_0007,2023-04-09,3.1,45.1,Low,0,159282,1.11,8.9,1,6.2,6.4,0,984,10,6.1,11,7.6,5.8,7.6,8,0.84,Active,,,0.0,Unknown,2.3,2.92,6.88,Average
EMP_2221,Jennifer Gardner,Male,41,Mumbai,Master,21,Engineering,Senior Engineer,EMP_0001,2017-12-25,3.5,44.9,Low,3,109494,0.9,8.3,0,6.7,7.2,1,464,20,14.1,17,9.6,7.5,7.9,8,0.47,Active,,,0.0,Unknown,7.6,2.73,6.03,Good
EMP_2222,Elizabeth Wright,Male,46,Chennai,PhD,26,Marketing,Brand Manager,EMP_0004,2023-03-18,3.2,42.4,Medium,2,120671,0.99,4.6,1,4.34227979122312,7.3552902586024285,0,487,14,16.9,14,5.709466976953801,10.0,8.103759580192492,49,0.64,Resigned,2024-02-04,2024-05-06,92.0,Executive,2.4,10.4,4.3,Good
EMP_2223,Matthew Smith,Male,26,Pune,Master,3,Engineering,Tech Lead,EMP_0010,2022-03-30,4.0,54.6,Medium,0,143855,1.06,12.7,1,6.1,4.2,0,562,12,5.8,15,7.3,5.7,10.0,10,0.68,Active,,,0.0,Unknown,3.3,0.88,6.47,Poor
EMP_2224,Brandon Brewer Jr.,Male,35,Pune,Bachelor,14,Marketing,Marketing Manager,EMP_0005,2023-11-19,4.2,45.9,Medium,0,71675,1.11,4.7,0,7.4,6.1,0,147,15,4.6,13,7.8,9.9,5.6,56,0.95,Active,,,0.0,Unknown,1.7,7.78,8.21,Average
EMP_2225,Jeffrey Herrera,Female,59,Delhi,Bachelor,38,HR,HR Manager,EMP_0002,2021-02-25,2.2,49.6,Medium,3,48465,0.96,4.5,0,4.410981484289332,6.9,0,654,8,15.1,19,8.6,7.0,7.151605421083584,56,0.61,Resigned,2024-10-03,2024-12-23,81.0,Executive,4.4,8.44,4.23,Average
EMP_2226,Chris Costa,Male,51,Mumbai,Bachelor,30,Finance,Financial Analyst,EMP_0004,2023-06-25,4.9,50.1,High,4,65897,1.13,0.5,1,3.7774257624836967,6.8,2,850,21,2.5,5,4.981643932242116,5.7,4.1,36,0.3,Resigned,2024-05-08,2024-06-20,43.0,Professional,2.1,13.64,4.27,Poor
EMP_2227,Heather Lee,Male,22,Bangalore,Bachelor,0,Operations,Process Manager,EMP_0001,2021-04-11,2.9,46.9,Medium,4,113684,1.06,7.5,1,8.5,5.0,0,395,13,3.5,10,9.5,8.4,4.5,54,0.81,Active,,,0.0,Unknown,4.3,0.0,9.01,Average
EMP_2228,Debra Reynolds,Male,38,Hyderabad,Master,18,HR,HR Director,EMP_0007,2018-08-18,4.1,48.2,High,3,64447,1.08,3.7,1,7.151275116973128,7.8942647395157906,1,507,8,6.4,16,8.3,2.4673504241993216,6.8,52,0.98,Resigned,2025-04-05,2025-07-21,107.0,Executive,6.9,2.57,7.72,Average
EMP_2229,Megan Ball,Male,58,Mumbai,Bachelor,34,Finance,Finance Manager,EMP_0006,2021-04-03,3.1,51.5,Medium,2,165525,1.1,6.7,1,8.0,6.1,0,199,20,6.1,7,9.0,5.8,9.5,10,1.0,Active,,,0.0,Unknown,4.3,7.73,8.8,Poor
EMP_2230,Jeremy Moreno,Female,31,Mumbai,Bachelor,7,Sales,Sales Manager,EMP_0004,2022-07-21,3.3,46.1,High,2,42068,1.04,-2.0,1,9.8,7.2,0,147,21,6.1,13,10.0,4.9,8.9,21,0.76,Active,,,0.0,Unknown,3.0,2.26,10.19,Average
EMP_2231,Tracy Lewis,Male,50,Bangalore,Master,27,Sales,Sales Executive,EMP_0001,2019-08-08,3.6,46.6,Medium,0,55856,1.01,7.8,1,4.013330685581539,5.303329834518462,1,355,9,6.0,15,1.4719498415162475,5.3,7.2,25,0.5451666079689805,Resigned,2024-09-15,2024-10-12,27.0,Standard,6.0,4.43,4.05,Average
EMP_2232,Danielle Nichols,Female,43,Bangalore,Bachelor,21,Marketing,Marketing Manager,EMP_0002,2019-05-15,3.8,37.2,Medium,4,63499,1.12,8.4,0,5.4,5.6,0,626,15,4.1,14,6.6,7.6,5.8,25,1.0,Active,,,0.0,Unknown,6.2,3.33,6.05,Good
EMP_2233,Robin Taylor,Male,29,Delhi,Bachelor,5,Marketing,Marketing Manager,EMP_0006,2020-06-26,3.4,42.1,Medium,0,74266,0.82,7.8,0,4.4,5.6,0,563,16,4.9,9,7.5,8.0,6.2,36,1.0,Active,,,0.0,Unknown,5.1,0.96,3.61,Good
EMP_2234,Bonnie Morris,Male,51,Mumbai,Bachelor,29,Marketing,Marketing Manager,EMP_0002,2024-05-22,3.8,43.0,Low,4,53656,0.81,5.8,0,6.9,7.3,0,310,21,8.6,17,5.7,6.3,10.0,39,0.7,Active,,,0.0,Unknown,1.2,22.31,5.59,Good
EMP_2235,Donald Perez,Male,53,Chennai,Bachelor,33,Engineering,Engineering Manager,EMP_0006,2020-03-25,3.9,47.3,High,0,218741,0.87,3.8,1,4.4,8.1,1,1144,8,1.4,11,7.1,5.9,7.3,7,0.74,Active,,,0.0,Unknown,5.3,6.11,3.83,Average
EMP_2236,Jeremy Flores,Male,54,Bangalore,Master,31,Finance,CFO,EMP_0005,2024-01-05,4.6,55.004999999999974,Low,1,238231,0.93,5.8,1,8.4,7.0,0,562,19,3.1,14,5.6,6.7,5.8,30,0.04,Active,,,0.0,Unknown,1.6,18.24,7.81,Poor
EMP_2237,Deborah Warner,Female,50,Chennai,PhD,30,Engineering,Engineering Manager,EMP_0003,2022-04-26,3.4,44.7,Medium,3,188259,1.05,14.3,1,5.8,7.6,0,458,13,4.6,6,6.9,8.0,8.9,39,0.88,Active,,,0.0,Unknown,3.2,9.09,6.09,Good
EMP_2238,Dr. Andrew Howard MD,Female,34,Chennai,Bachelor,14,Engineering,Engineering Manager,EMP_0002,2023-08-23,3.4,50.7,Medium,4,197955,0.91,-2.4,0,8.703889586068188,7.8,1,325,17,19.2,17,5.94666285079002,6.532953554389036,6.114174480389739,14,0.7286755887587771,Resigned,2024-06-08,2024-09-12,96.0,Executive,1.9,7.0,7.92,Poor
EMP_2239,Tim Wilson,Male,50,Mumbai,PhD,28,Marketing,Marketing Manager,EMP_0007,2023-09-29,3.7,44.3,High,3,53743,0.75,9.2,1,7.460940977284792,8.7,2,650,17,5.1,13,3.842052466136463,3.7,6.598307496190883,30,0.4176143984930938,Resigned,2025-02-13,2025-05-09,85.0,Executive,1.8,14.74,5.6,Good
EMP_2240,Erik Wang,Female,27,Mumbai,Master,5,Finance,Financial Analyst,EMP_0005,2018-05-31,2.7,48.1,Medium,2,60051,1.04,12.1,0,8.0,9.8,0,205,19,2.4,16,7.2,8.4,6.5,19,0.75,Active,,,0.0,Unknown,7.2,0.68,8.32,Average
EMP_2241,Leslie Parks,Male,47,Mumbai,Bachelor,25,Marketing,Content Manager,EMP_0005,2017-09-18,4.7,42.5,Medium,4,61814,1.07,5.3,1,5.2,6.7,1,201,14,16.4,12,10.0,6.3,9.3,12,0.78,Active,,,0.0,Unknown,7.9,3.12,5.56,Good
EMP_2242,Mr. Donald Richards,Male,24,Delhi,Master,0,HR,HR Manager,EMP_0006,2018-03-05,3.6,54.2,Medium,2,49287,0.82,3.4,1,6.0,8.5,0,806,14,10.0,15,7.4,8.8,6.9,58,0.91,Active,,,0.0,Unknown,7.4,0.0,4.92,Poor
EMP_2243,Amber Gardner,Male,37,Bangalore,Master,16,Finance,Finance Manager,EMP_0008,2019-03-25,3.9,49.5,Medium,3,162256,1.11,-0.9,1,6.6,8.6,1,766,9,3.6,18,8.5,7.5,8.3,39,0.51,Active,,,0.0,Unknown,6.3,2.5,7.33,Average
EMP_2244,Tina Stanley,Male,48,Mumbai,Bachelor,24,Marketing,Brand Manager,EMP_0001,2021-04-24,4.2,42.1,Low,3,102333,1.05,14.4,1,7.8,7.9,0,279,8,18.2,18,5.7,4.3,6.8,21,0.93,Active,,,0.0,Unknown,4.3,5.45,8.19,Good
EMP_2245,Melissa Hatfield,Male,51,Mumbai,Bachelor,30,Engineering,Software Engineer,EMP_0007,2022-04-14,3.0,55.004999999999974,Medium,1,57921,1.16,12.8,0,9.2,7.8,0,812,18,15.5,17,9.5,5.9,6.4,54,0.83,Active,,,0.0,Unknown,3.3,8.82,10.67,Poor
EMP_2246,Laura Brown,Male,51,Mumbai,Bachelor,28,Finance,Financial Analyst,EMP_0010,2024-02-12,3.2,41.7,Low,4,58713,0.89,7.6,1,2.5178704721317837,4.87837403975533,0,1047,20,2.2,15,4.872172210473575,4.4,6.739838224488446,25,0.6252621003441088,Resigned,2023-08-07,2023-09-12,36.0,Professional,1.4,18.67,2.24,Good
EMP_2247,Luis Love,Male,22,Delhi,Bachelor,0,Marketing,Marketing Manager,EMP_0007,2017-09-09,4.6,35.5,Medium,3,71812,0.84,7.4,0,6.3,6.8,1,577,9,4.5,7,8.7,7.8,5.7,23,1.0,Active,,,0.0,Unknown,7.9,0.0,5.29,Good
EMP_2248,Robert Ho,Male,22,Chennai,Bachelor,1,Operations,Operations Executive,EMP_0010,2021-09-09,3.7,40.2,Medium,1,58039,1.02,8.8,0,6.3,7.3,0,1144,20,3.0,14,9.5,8.0,5.8,38,0.88,Active,,,0.0,Unknown,3.9,0.25,6.43,Good
EMP_2249,Michelle Hartman,Female,54,Bangalore,PhD,32,Engineering,Tech Lead,EMP_0003,2018-07-15,4.1,55.004999999999974,Medium,4,179021,1.08,8.2,1,6.6,7.5,1,1095,16,6.7,17,8.1,4.9,7.4,29,0.32,Active,,,0.0,Unknown,7.0,4.51,7.13,Poor
EMP_2250,Madison Contreras,Male,33,Delhi,Master,13,Engineering,Senior Engineer,EMP_0003,2020-03-01,4.3,41.0,Medium,2,115192,0.96,7.0,1,3.5,8.8,0,862,9,7.3,18,9.4,9.2,10.0,43,0.86,Active,,,0.0,Unknown,5.4,2.36,3.36,Good
EMP_2251,Renee Harris,Male,45,Bangalore,Bachelor,25,Operations,VP Operations,EMP_0005,2021-10-22,3.9,40.0,Medium,1,241016,0.94,-0.8,1,6.0,6.6,0,776,20,17.5,18,5.5,8.9,9.6,9,0.81,Active,,,0.0,Unknown,3.8,6.41,5.64,Good
EMP_2252,Tracey Fox,Male,55,Hyderabad,Bachelor,33,HR,HR Director,EMP_0008,2023-06-01,3.6,36.4,Medium,0,61883,0.98,16.4,1,8.7,8.2,0,249,18,5.6,6,9.0,7.6,8.2,38,0.79,Active,,,0.0,Unknown,2.2,14.35,8.53,Good
EMP_2253,Tammy Ramirez,Female,35,Bangalore,Master,15,HR,HR Manager,EMP_0007,2020-07-08,3.5,42.1,Medium,0,46258,0.76,12.6,0,2.377969939314964,4.139429153622344,0,683,17,18.5,12,4.706748216259538,5.61506804746752,4.789322746369355,39,0.7431707709883483,Resigned,2025-03-08,2025-06-03,87.0,Executive,5.0,2.94,1.81,Good
EMP_2254,Shirley Carroll,Male,45,Mumbai,Bachelor,25,HR,HR Manager,EMP_0003,2024-03-12,2.8,49.6,Low,1,55824,1.02,4.9,1,7.6,6.3,1,943,14,2.6,9,6.5,4.9,7.3,21,0.75,Active,,,0.0,Unknown,1.4,16.67,7.75,Average
EMP_2255,Christine Benson,Female,33,Mumbai,Bachelor,13,HR,HR Manager,EMP_0010,2020-02-04,3.5,43.2,Low,3,51297,0.93,5.3,1,5.842705119946997,4.160714252083468,0,708,11,8.3,14,5.874905929499673,2.5307287080921665,10.0,12,0.9038316814614882,Resigned,2023-10-06,2023-12-20,75.0,Executive,5.5,2.32,5.43,Good
EMP_2256,Mrs. Sarah Garza,Male,36,Delhi,Bachelor,15,Engineering,Tech Lead,EMP_0001,2024-07-01,3.3,40.7,Medium,1,124008,1.12,12.1,1,4.7,5.5,0,836,21,1.4,9,6.6,10.0,6.3,34,0.7,Active,,,0.0,Unknown,1.1,12.5,5.26,Good
EMP_2257,Gabriel Flores,Female,45,Hyderabad,PhD,22,Operations,Process Manager,EMP_0006,2023-12-31,4.3,39.8,Medium,0,84123,0.84,5.0,0,9.0,7.178378733644902,0,646,17,5.7,19,8.058582648259433,2.3605949171669045,8.4,19,0.8,Resigned,2024-11-18,2025-03-12,114.0,Executive,1.6,12.94,7.56,Good
EMP_2258,Carl Stephenson,Female,48,Delhi,Master,24,HR,Recruiter,EMP_0006,2023-11-03,3.9,45.8,Medium,0,47682,0.95,5.7,1,6.0,6.7,0,633,13,14.5,19,4.8,7.9,6.9,9,1.0,Active,,,0.0,Unknown,1.7,13.33,5.7,Average
EMP_2259,Anthony Butler,Male,55,Mumbai,Bachelor,35,Marketing,Marketing Executive,EMP_0008,2024-09-13,3.9,38.1,Medium,4,60038,1.05,6.0,1,8.3,5.9,0,738,10,18.3,19,5.9,5.7,6.9,38,0.84,Active,,,0.0,Unknown,0.9,35.0,8.72,Good
EMP_2260,Adam Anderson,Female,43,Mumbai,Bachelor,19,Finance,Financial Analyst,EMP_0010,2024-04-18,3.1,45.0,Medium,1,56134,0.98,7.5,0,10.0,6.0,0,1086,15,7.4,10,3.7,9.0,8.7,23,0.58,Active,,,0.0,Unknown,1.3,13.57,9.8,Good
EMP_2261,Rachel Ward,Male,43,Bangalore,Master,19,HR,HR Manager,EMP_0007,2024-04-03,3.1,47.5,High,3,40396,1.16,8.4,1,6.2,6.0,0,537,12,1.4,15,6.4,7.3,4.1,12,0.82,Active,,,0.0,Unknown,1.3,13.57,7.19,Average
EMP_2262,Steven Jenkins,Female,50,Pune,Master,30,Finance,Finance Manager,EMP_0009,2018-09-02,3.3,55.004999999999974,Medium,3,160462,0.75,6.5,1,6.6,8.8,0,199,9,17.7,8,6.8,5.3,8.7,36,0.97,Active,,,0.0,Unknown,6.9,4.29,4.95,Poor
EMP_2263,Omar Valdez,Male,55,Delhi,Master,35,Sales,Sales Manager,EMP_0010,2022-01-22,4.5,40.5,High,2,50748,0.98,12.4,0,10.0,5.6,0,260,13,3.3,5,8.9,2.9,10.0,27,0.47,Active,,,0.0,Unknown,3.5,9.72,9.8,Good
EMP_2264,Angela Mcdonald,Male,38,Hyderabad,Bachelor,14,Operations,Operations Executive,EMP_0005,2023-05-04,3.3,51.8,Medium,1,66561,0.96,3.5,0,7.9,7.0,0,311,10,9.0,19,8.9,5.4,7.1,46,0.92,Active,,,0.0,Unknown,2.2,6.09,7.58,Poor
EMP_2265,David Flores,Male,49,Pune,Master,27,Engineering,Software Engineer,EMP_0004,2021-10-02,3.4,47.9,Low,3,51934,0.76,6.5,1,4.122704789624351,6.9,0,390,14,4.0,5,2.206991562217566,1.7340647988852302,6.2,33,0.64,Resigned,2023-12-21,2024-01-10,20.0,Professional,3.8,6.92,3.13,Average
EMP_2266,Thomas Herring,Male,36,Mumbai,Bachelor,14,Finance,CFO,EMP_0003,2020-05-15,3.9,50.2,Low,1,223930,0.98,6.1,1,6.1,4.435373823449699,1,789,10,5.4,15,2.4567174090020343,3.9482958358961273,5.790833892647653,22,0.5001174725468427,Resigned,2025-05-29,2025-08-14,77.0,Executive,5.2,2.64,5.98,Poor
EMP_2267,Michelle Little,Female,37,Bangalore,Bachelor,16,HR,Recruiter,EMP_0004,2018-12-10,3.6,45.9,Medium,4,68239,0.93,6.4,0,7.2,8.0,0,975,8,2.8,8,4.1,7.7,8.4,20,0.71,Active,,,0.0,Unknown,6.6,2.39,6.7,Average
EMP_2268,Stacey Fuller,Male,51,Mumbai,Bachelor,27,Engineering,Senior Engineer,EMP_0007,2020-01-03,4.3,47.8,Low,2,108997,0.96,13.8,1,7.4,7.9,1,1045,14,10.4,19,5.3,7.6,6.7,36,0.85,Active,,,0.0,Unknown,5.6,4.74,7.1,Average
